7.2073,1.1695,21.2989,3.6358,8.0033,1.7789,-2.3867,0.7990,-5.3095,-3.4920,1.5773,3.5267,-1.4538,10.8044,-10.0527,4.5601,7.6392,-5.8870,-3.6158,1.8826,20.2466,2.9668,1
0.9246,-0.0867,3.3821,3.2970,33.8052,0.8992,1.0499,10.2387,5.4170,10.3211,2.5629,-2.4332,1.4280,7.8889,1.3727,0.6723,-7.6571,2.5864,-5.1083,-1.0058,-3.7689,3.0704,0
-3.5289,5.5655,-12.4962,1.8403,6.7760,-0.0438,2.8140,2.2858,29.0317,-6.6876,-1.7348,25.0869,1.5048,8.9662,-2.5542,-0.5291,20.6198,-0.0350,-13.0191,11.5965,-19.3140,0.8065,0
-8.1295,-0.9654,9.7640,-1.0709,-16.0696,0.8840,0.2032,8.2578,26.0303,22.7060,1.0773,-1.2147,-5.2015,7.5991,10.5611,-5.4780,3.4499,-2.5169,-2.5272,1.0506,-8.4556,-2.1312,0
7.5128,2.5348,10.1964,1.2246,3.8867,1.0663,0.5734,-9.1712,12.7055,-0.9972,3.2399,14.3537,5.1133,1.8806,6.7569,-5.9462,3.6159,-0.7277,1.5394,-2.4782,17.6044,1.1716,1
2.1463,5.3129,-7.4021,-1.0146,-2.0625,0.9888,-0.8224,-6.4707,-2.1193,11.6029,1.9169,-7.8446,-7.5202,6.8561,11.4513,1.5874,-5.3880,14.2896,17.1262,3.4751,-6.7653,-1.7254,1
4.1790,1.8396,1.2603,-0.1773,-14.7630,1.3914,-0.8424,-4.3078,12.5592,18.0058,0.7575,-16.0699,4.9023,10.2963,8.9211,-6.6210,9.8069,-4.8428,22.3489,-0.5795,9.5619,2.3848,0
3.4820,2.3533,20.0784,1.6392,7.9243,1.0045,2.4282,6.4267,10.0278,3.5414,5.5824,0.4083,10.9577,9.7483,-0.7659,8.2273,5.9612,5.6289,7.9712,-1.0914,-15.4699,1.1067,0
-4.8440,0.8981,0.8985,-0.8104,2.3991,0.9435,0.3634,-7.1954,-6.0704,9.8150,2.7870,8.6882,3.2380,7.5936,-12.4869,3.2260,-13.3787,2.3527,0.2715,2.4273,5.0981,-2.7473,1
7.1516,0.2881,4.9385,2.2179,-8.5029,1.0724,-1.0751,-0.8009,0.9292,3.4226,1.7963,1.2354,-5.7982,4.3906,0.6807,6.8882,2.6566,-1.9045,1.2720,5.7704,-4.9513,-1.3459,1
10.4113,1.5281,2.3111,-0.3622,12.7473,1.1574,0.8552,-7.2217,5.0515,-3.3833,1.2112,4.4683,2.3275,5.0912,1.0467,2.0810,-24.2278,5.2073,18.8104,6.7261,11.9961,6.2795,1
-0.4431,0.4413,-12.5621,0.7835,-1.3327,-0.0570,-0.6944,-6.3641,17.7200,-0.9814,2.2645,8.6490,1.7536,3.4663,6.4393,1.0926,-4.3174,4.2336,-10.5623,0.1518,8.3425,3.0510,0
3.5565,2.4352,-0.5564,3.7065,-0.4898,0.9494,0.9537,6.1610,-3.7713,6.0587,1.1669,16.3276,-5.2661,5.8154,9.6108,2.7582,6.0196,6.2644,8.3013,4.0977,-5.0731,2.7330,1
0.8647,1.5209,-8.0599,-4.2410,5.3889,0.9843,-0.1282,-0.4412,9.0240,-17.2112,2.3885,-0.8020,-2.4561,2.8982,15.3580,-5.6437,15.0578,11.0927,-1.2067,8.3947,10.8683,0.1838,1
-3.5088,0.6855,-14.5625,0.4492,-5.5310,1.2839,-0.1015,-8.6796,16.2498,-0.1557,-0.4355,-19.3834,-6.4564,-0.9723,1.7987,-3.3037,-3.4236,8.7586,-9.7086,2.0026,5.8429,1.2554,1
-0.7880,0.1206,6.3438,0.8378,21.7455,0.9890,0.9273,-10.7598,-1.5928,6.9556,-1.3597,-5.2405,4.7017,5.9307,10.6335,-4.7327,-2.8566,-9.3956,0.2256,6.4559,30.4645,0.8418,0
10.4264,2.6479,20.7354,0.0256,-3.6434,1.0522,1.6726,-20.1866,-5.6772,6.3972,1.0632,-6.4700,-4.9302,9.4059,19.5745,1.2959,-3.3234,10.6958,5.2931,2.0054,-19.8660,5.4680,0
4.7434,4.4546,6.5315,2.0563,-6.9042,1.5613,0.7633,-2.3735,14.2283,-14.9586,-0.3074,-1.2312,-4.3054,1.0522,10.2692,-0.6219,1.2588,-2.1884,-1.0896,6.2179,-17.3166,-4.8982,1
-3.2494,0.8959,7.3978,0.6360,8.7499,1.5300,0.1124,13.1873,6.7973,7.1549,-0.0359,26.4962,-1.1509,6.5391,0.0474,-0.7156,-4.2943,4.2239,-4.8620,3.6787,4.1781,1.4523,1
3.6613,-2.6011,0.7680,-2.7004,-14.7717,0.6853,1.3898,-18.2308,28.5700,6.1355,0.7292,2.5375,1.8016,12.7595,15.5827,-0.4163,-5.8703,-10.1853,-25.1586,-0.0845,-3.4765,-0.7621,0
3.3241,3.0162,4.3843,0.8568,-7.3849,1.3805,-0.0271,-1.0695,-29.5433,-14.6588,-0.2451,16.8301,4.2101,2.0345,11.2181,-12.5686,15.4220,0.9965,-6.8648,6.1082,4.7690,7.5180,1
-0.3827,5.4422,0.8380,1.0356,3.1561,0.8927,-0.4409,2.8582,11.1414,-10.9427,-2.9085,20.6762,-0.2852,7.8844,6.8792,3.9005,-14.0432,-7.6439,-33.4492,2.9872,2.5903,2.4335,1
2.5837,2.5474,-3.1297,-2.0320,-9.8394,1.2964,-0.2989,13.0150,11.4484,-18.7785,2.1268,17.1065,7.9801,6.8442,7.8843,1.5702,12.1038,3.6936,7.1488,0.9463,4.0282,1.9875,0
7.6997,-2.2535,2.8487,-1.7249,2.7451,0.4511,0.6763,13.1274,17.9519,7.5176,-0.0868,-10.8608,0.6500,4.7008,1.5406,5.7729,1.6751,3.3714,6.0191,2.6357,-8.5209,6.0529,0
6.0670,4.5193,1.0006,-3.9378,2.3180,1.3258,-0.3756,-10.8009,2.6385,2.7774,-0.9999,-0.1865,6.4048,4.9617,7.6246,4.6735,-3.8822,9.2140,-0.6006,3.9766,-2.6306,5.1412,0
6.1941,0.6250,-0.8683,-0.8253,14.5709,1.0980,0.8371,-8.3241,13.6481,-14.8070,-1.2322,5.6205,-3.3740,5.3016,-2.8054,3.4514,13.6574,5.5242,24.3379,-2.5026,17.2563,3.5633,0
6.7152,0.5995,2.4997,0.7343,-10.2292,1.3522,0.9270,-3.5075,-2.8977,-5.1436,-0.7537,-1.8786,11.9417,4.6860,-4.1768,9.4590,-12.7815,-1.8303,5.6928,3.2381,-21.9666,6.8165,0
2.6597,1.2758,11.5773,3.1835,1.5737,1.2569,0.1915,-4.4143,14.5242,12.5827,1.3266,-12.5446,-13.2246,3.9531,-5.7862,9.9692,-2.1650,3.1475,10.5281,3.5104,8.1550,7.4245,1
-3.4454,2.4493,-0.2250,0.8773,4.7192,1.1775,-0.7647,9.3071,5.6252,6.4268,-1.7418,5.1308,-2.4652,4.5560,12.3490,-4.3223,-4.8768,2.0980,18.3834,3.0855,4.8428,9.7871,1
4.4146,2.8826,-14.1878,0.9102,-14.0607,0.5960,1.4715,8.3965,10.4391,1.7341,2.1426,-21.8732,-2.6246,6.3288,10.3306,-6.6433,4.4986,1.5696,0.8849,-1.9652,15.0798,2.8374,0
-1.7368,-0.1560,6.8904,2.8468,-23.0376,0.2400,1.8550,-1.8735,4.9574,-3.7398,2.8788,5.6625,4.1190,5.0049,8.3412,0.0944,13.4998,2.0838,27.5822,-2.8448,0.6559,2.5938,1
11.7738,-0.1952,3.2856,1.4679,-6.8059,1.4150,1.4690,6.7773,0.3873,-4.7600,2.8518,-9.0345,5.2248,7.2003,5.2454,2.4854,16.8468,5.2644,7.0777,3.7947,10.0304,5.4942,0
-2.7778,2.0712,18.5005,0.5116,3.8188,1.4346,-0.9111,-12.3032,17.5151,-1.6941,2.9856,-1.0797,-6.1736,8.2290,12.1580,-0.5570,-8.1957,-2.0127,-10.4064,-0.6744,-10.0027,-1.7385,0
0.2010,0.5718,-7.9890,-1.1077,3.1172,1.1226,0.4988,-15.8421,-1.1737,14.7550,2.4908,1.5929,-1.4461,7.5161,5.2388,-0.7946,-8.1009,-5.2021,-13.1821,-3.8947,-9.4640,0.8501,0
11.3856,5.2809,-8.9050,-0.5140,-16.4859,1.2620,-0.8500,-8.6522,27.9090,4.2162,-0.6924,5.1766,10.9205,7.4324,10.4375,-7.4608,9.2366,-0.5980,-14.3772,3.3546,-4.0695,1.1346,0
5.2819,-0.8454,-0.9441,-1.7679,17.6544,0.9423,-0.3471,-6.7301,-14.8964,-9.5881,0.4586,-7.1084,-0.0369,-0.7689,-3.5496,3.1496,-11.2619,-2.8651,-0.0516,1.6258,-6.4346,1.2760,0
7.5276,3.5609,7.3542,1.8099,3.2305,0.7389,0.9008,9.0784,-4.4937,0.8574,4.0549,2.7272,-0.6578,6.4838,9.5987,-1.5403,-3.6636,0.0182,-6.9765,3.7595,9.5346,-0.3191,0
2.7601,-0.1154,5.0918,-1.7675,-16.2911,1.5781,-0.0198,8.5251,4.8234,2.1424,1.5511,7.3259,-6.1393,0.6709,8.8113,9.1841,-22.7229,-0.1224,33.1695,1.4595,6.2599,11.9694,1
11.4776,2.9303,-5.1128,-0.5806,-25.1193,1.0510,-0.3694,-1.5425,6.5547,6.3737,-3.3808,-9.4215,-5.1368,-0.0151,-2.0270,7.8865,5.8673,4.0042,8.1559,7.4069,19.4582,5.3523,1
0.7177,0.5423,2.7826,-1.4104,4.2268,0.6627,-0.2950,-10.6879,0.4978,-6.4488,0.2842,32.1392,4.0305,11.6746,4.7581,1.7667,7.0050,3.6202,3.1861,9.1088,7.8329,3.2379,1
4.5816,4.8123,2.9241,0.5609,9.4402,1.3561,1.0372,-7.1503,21.4178,-3.7224,2.0860,-1.5206,5.0602,6.9982,1.4137,-13.4638,-0.4024,-2.4593,-21.1612,-2.3172,-9.5049,2.2668,0
2.7619,3.7104,3.6998,-1.0238,-5.1846,1.2588,-0.9726,-8.1994,14.8303,9.5191,1.2800,-4.4526,-0.3908,2.0418,6.8450,-6.7938,-1.5035,1.4792,25.4695,-1.5799,-6.1973,10.5678,0
5.9326,0.8798,9.9311,1.1708,-1.5605,1.1274,-1.8355,11.1342,-4.9302,11.1595,0.9894,-8.5867,2.1107,10.1051,-4.0094,-7.5412,-8.8252,-4.2638,-22.2222,1.4505,1.9706,5.1244,0
5.0768,2.3517,-8.1274,-0.1480,5.0601,1.4055,-1.6407,12.0809,-6.9044,4.2008,0.4039,-4.7662,6.3324,8.3825,-1.7631,-5.3588,13.1901,4.0438,2.2122,6.3761,37.7695,2.3260,1
-8.4441,-0.4163,7.0335,0.4662,7.4354,1.5344,0.6342,3.0909,-11.7966,-6.4567,1.6865,0.2164,5.9133,-2.1232,4.0805,3.0495,8.1206,1.5515,10.3075,6.4795,4.3616,6.9239,1
-5.4347,6.0623,27.2192,2.3006,11.6553,1.5482,-1.4689,-6.3748,-8.8489,-11.0563,2.0885,8.0934,4.7301,4.1704,11.5366,-5.0666,-1.4936,1.5104,-17.3526,3.7373,26.8254,-3.0458,1
1.9159,-0.0058,6.7972,-0.8341,8.0459,1.4403,0.3297,3.8855,9.8843,-8.4847,1.2259,24.1340,6.0628,7.5942,0.1372,4.9904,13.9758,2.3176,-1.3960,2.1875,-1.4239,4.9483,0
0.9007,-2.9664,-10.4392,1.4980,15.9088,2.1666,-0.2803,-2.5275,-3.5715,13.1821,1.9580,4.7554,4.4039,7.9000,-6.1006,-2.1961,5.4021,2.2107,-9.8388,1.4629,-6.1075,-2.8320,1
9.8814,3.7964,-10.1165,1.0643,-16.6562,0.8060,0.6275,-11.2700,-10.3929,17.1977,1.1178,0.2583,0.7711,9.5724,7.0413,-1.9928,8.5844,0.6498,7.2792,-1.4469,22.9783,7.5949,0
6.8729,-1.4002,7.8805,1.6853,13.6461,1.6083,0.8194,6.2287,20.3400,-26.2578,1.5597,5.7349,5.8052,8.2021,5.3520,4.4306,10.0585,-2.0994,16.2829,5.3665,3.5129,7.7627,0
-5.6883,0.6210,0.2235,0.7986,-5.7311,1.2242,0.4737,3.8450,0.2647,7.7619,0.0807,12.5686,10.1373,6.0678,9.2972,-2.1755,-3.3304,-0.5636,-3.2090,3.7868,-3.5930,7.5204,1
7.9301,1.2464,21.5551,1.5960,-6.4747,1.3902,-0.7717,-10.2511,-11.5032,4.5337,3.2054,-2.7461,2.0726,4.6716,5.0865,-3.7860,23.8657,-4.8373,3.6528,3.8393,11.2253,2.6582,1
-3.7827,6.0820,0.1908,-3.6905,-8.7214,1.4191,-1.3028,2.0809,0.9942,-3.8188,0.8074,11.3450,-2.8533,2.1449,-0.7698,-4.9910,-3.4801,-1.1456,-3.5592,7.3796,7.7300,-0.5874,1
-7.3941,2.2739,-14.8217,-0.1824,22.2615,0.8887,1.2248,5.7139,-0.8163,-9.0277,1.5506,18.2532,2.4514,9.4613,5.4279,5.0705,14.2100,-0.3507,-35.4803,3.8747,-11.0818,3.6258,0
4.5818,0.9020,-2.6437,-0.0171,3.7232,1.6640,2.2563,-3.0350,22.9172,1.4175,1.2720,-0.8558,2.3710,5.2323,5.8349,-5.2944,-13.8735,1.9486,-20.7756,4.4511,28.7410,2.4613,0
12.0886,4.6053,24.3876,-1.0042,12.1342,1.4260,1.4725,-21.5366,17.6857,14.2013,1.0961,6.1965,8.0306,9.8105,6.4941,7.3881,-3.8540,3.5180,3.4176,3.5844,6.5086,4.2592,0
-6.9191,2.4360,2.8633,0.8378,-1.3685,1.1670,-0.1285,2.6817,21.7595,10.8963,-0.9223,13.0629,-0.1698,8.7085,1.3747,-7.5536,6.6000,7.1407,-0.1745,8.7741,7.1087,-3.0250,1
-12.3307,2.3937,3.1198,1.0655,10.1512,1.6314,0.6855,-1.7388,14.9408,-12.3367,2.5509,-12.4648,-0.6166,6.3063,1.5579,5.9746,8.9141,-7.5738,16.2691,-0.5058,-8.3901,5.5954,1
10.2934,1.1812,-0.2568,-0.2812,11.3799,1.6875,1.6982,13.4727,-7.0883,-5.2861,0.0671,6.9920,5.6859,-1.1172,8.3814,3.8259,-1.1090,-7.8819,3.9848,2.6917,-4.0209,6.4168,1
-12.7945,4.3611,18.3066,0.7484,1.5312,1.1240,-2.0700,1.4698,6.6992,14.1767,-0.4676,5.9132,3.7213,4.6637,12.6348,3.9651,15.8080,-0.2280,-16.8277,4.1688,-2.5758,5.0802,1
1.7260,0.9196,-8.0470,-3.1234,12.9824,0.3338,0.1145,10.9505,1.9002,9.8439,2.2287,12.8916,4.4183,6.9695,14.5407,4.9314,8.4471,3.8294,27.4193,-1.3030,5.9963,4.0775,0
2.6527,3.0563,11.0734,1.3836,3.3142,1.7303,-1.0450,22.3454,11.5842,-0.9635,2.2852,-3.6940,8.5674,4.7497,12.8386,2.8607,-3.8110,-1.9939,2.0897,1.5834,1.4414,-5.2016,1
3.8097,2.5233,14.2334,-2.4705,21.4854,1.1613,0.1445,-8.3811,-5.8508,-23.7886,3.9475,13.3500,12.1812,8.3130,4.8812,-12.6874,17.8204,4.0527,3.1617,1.7977,14.3583,2.5574,1
7.5676,-0.6939,21.0419,1.2223,23.4682,0.9911,0.1679,-10.9679,-7.2171,-9.9051,1.2454,16.9016,-4.1163,2.3190,6.2420,5.4351,-2.1464,-4.2352,-10.0483,2.2389,2.8266,-0.9719,1
6.6851,2.3595,3.5440,2.1809,15.4293,0.3976,0.7759,-6.9629,7.6050,17.2573,3.0167,4.0798,1.5440,0.4335,3.7124,5.5451,-0.1090,-1.0923,4.0027,5.1453,15.1319,3.7743,1
-4.7755,-0.6235,16.3085,0.9744,25.0020,1.5478,0.7925,14.8794,-17.4973,13.3848,2.1477,-10.1429,8.5937,5.8989,-5.8566,3.8536,-15.9316,11.7174,-3.8837,2.3788,-4.0169,-1.1624,1
12.9287,2.5562,6.7338,1.7075,-5.6994,1.0772,1.0535,6.4333,-1.8009,9.8260,-0.1427,16.3375,-2.0256,2.3890,21.8522,-2.6746,10.6150,-4.2133,-20.5255,9.2519,13.6786,0.9295,1
7.8865,3.4475,17.8311,-0.5747,24.9272,1.8232,0.2313,-6.8194,30.1792,0.3882,-0.2001,16.4562,7.2105,5.6798,13.5663,-1.6716,17.5667,-0.5735,5.4240,2.9559,13.9610,0.6378,1
-6.0478,4.8483,16.4114,1.6946,-1.6072,0.9004,0.2833,-12.6652,-21.1040,-1.5939,0.7569,5.2825,14.2839,2.1355,-5.2343,2.3365,-8.4630,6.8937,11.3902,0.9950,-3.7200,3.6924,1
5.6459,-0.3076,11.2510,-2.4234,-19.8899,0.1279,0.5174,5.9324,11.2428,-4.3829,1.2540,12.6080,-4.2108,9.0255,-0.3982,-0.4358,-7.9146,16.9388,7.6318,0.3421,18.5570,5.0331,0
5.5845,3.1761,0.8586,2.6735,24.4050,1.4331,-0.5118,-8.1228,13.3000,0.4425,-3.7174,-9.6399,-1.5765,8.7999,2.9942,0.4535,11.0016,-4.5944,-1.0881,6.1239,-18.0555,10.4180,1
11.8337,2.9236,11.2432,-2.5734,24.3800,0.6633,0.3093,7.7451,7.0064,-16.4807,-0.0573,-9.2667,2.8313,5.3671,1.3454,6.4105,-7.9313,4.9464,1.0156,3.5279,5.0225,8.9499,0
2.5246,0.8205,20.1488,2.0699,0.8927,1.3509,-2.4446,-4.7376,4.9028,5.4169,0.3389,3.2447,-6.6810,6.9297,-1.0923,4.7133,-21.7948,0.2445,2.8442,10.6581,11.0100,1.9913,1
-2.8440,-1.8271,-11.9501,-0.8261,3.0661,1.1016,-0.9819,-0.1807,18.2762,-16.7407,0.6593,-2.9136,6.8673,5.8528,-3.4450,-1.2402,11.1492,8.3257,3.9736,2.7967,35.3570,4.6450,0
-10.7997,5.4190,6.8441,2.7961,9.9365,0.8510,0.4674,2.0827,-8.7206,2.0096,-2.8653,16.0459,0.1375,12.8257,0.2465,5.1555,0.4695,1.5178,-4.8971,7.4957,2.4079,0.3019,1
3.5945,6.4009,-7.2225,2.1801,8.5712,1.2511,0.5287,-6.7462,5.9714,-7.0070,2.6072,5.7343,1.2452,4.9978,16.2545,-0.4630,6.9815,5.6392,-16.4863,-0.4431,0.0804,6.1760,0
-4.5479,3.2960,5.5901,-0.5304,6.6170,1.0322,0.7484,-16.4674,13.3762,-6.4901,0.9588,-13.6071,4.3232,3.9171,7.3247,1.7896,-23.0070,-4.0364,-3.1856,1.1534,3.8671,1.3814,0
8.2806,1.6628,1.9765,-1.7877,-16.4953,0.1229,-1.5215,-3.6402,35.9522,-11.6733,-1.3293,6.4373,8.4919,3.2846,-0.4606,-3.7180,-1.8173,-1.8925,17.9416,6.3503,23.6181,0.5386,0
8.7793,2.5676,2.4338,2.4395,-2.8908,1.2903,-0.8009,9.0974,16.1512,14.0725,2.1079,1.6415,0.1651,9.1513,10.2121,6.8295,-12.6818,-0.6308,15.4035,-1.0081,15.8344,2.9506,0
0.3329,-0.2242,15.0485,-0.7429,2.5510,1.0487,-0.7088,2.8842,-4.4271,-8.1546,0.4759,2.6198,4.5822,1.7517,1.1961,1.6337,15.1960,-6.2562,14.4785,-2.2346,9.6199,14.5074,0
-2.2122,0.0410,5.4315,1.8433,8.5829,1.4357,0.1403,7.2572,1.8192,2.1392,1.9011,-18.9449,-2.5781,11.9543,-2.6041,7.6584,0.6082,2.4976,0.8212,1.7432,4.0313,1.1632,0
2.2054,2.1528,4.1415,-1.9021,1.9316,0.5785,-1.5364,-7.2062,-0.5875,-1.1615,1.7889,-6.2858,3.6815,-0.9666,-0.7773,-3.1214,13.6940,-5.4444,25.5402,-1.8667,5.1651,2.3147,0
11.3440,7.1365,12.0162,-1.6201,7.5498,1.2818,1.5671,7.7489,-24.2406,1.8231,3.3202,-4.9521,2.5733,4.9874,3.9163,-1.7113,-13.9363,4.5045,10.9544,1.2796,-21.8561,-4.3725,0
2.3456,0.2841,12.2055,1.4031,12.4548,1.0581,-0.5555,-7.9950,6.6673,-15.6063,0.5727,5.2957,5.6205,11.6716,-0.9304,-1.5069,-7.2386,-1.3646,-4.9024,-0.6797,-24.3881,5.7014,1
17.0025,4.2906,3.0869,1.9044,11.4793,0.6885,2.3626,-3.0774,-0.7021,1.3528,3.0076,3.4758,-7.0261,8.6237,9.0428,1.2876,-6.1119,3.1451,13.3749,-1.7706,1.1386,7.4813,0
-1.2884,0.8780,6.0398,-0.3883,6.3013,1.2298,1.0916,-11.4103,4.3602,-10.6834,4.7301,-3.6725,8.0604,11.0235,5.5787,6.8773,-2.0207,6.9289,2.7928,2.6909,-1.3559,2.2342,0
-0.2235,0.8632,15.1157,2.0669,13.6724,1.1345,1.1092,8.5263,7.0458,-14.5985,1.1499,0.1881,10.3171,8.5916,8.8244,-2.1410,11.5351,0.0471,15.1600,-3.4319,6.4875,9.3118,0
1.8269,1.1582,8.2178,-2.5598,5.2261,1.1488,-0.3885,11.5721,-11.6513,-12.8631,0.7940,9.4360,3.4471,7.4302,4.3933,-4.6323,5.4002,-5.7473,13.5706,-4.5228,-19.2504,7.4379,0
8.2725,0.9806,0.0515,3.1991,11.6872,0.5096,-1.0408,10.9739,-9.9466,2.2295,0.5637,-0.4385,-3.8980,6.4861,1.4421,0.4297,7.7810,-2.9195,29.7712,-0.1513,22.5217,4.3327,0
0.5550,1.9236,1.7492,1.7339,5.4544,1.6111,1.2007,5.2652,-6.5586,-0.1472,0.7851,3.9747,5.5220,5.0725,13.0276,3.0820,9.3762,-1.6792,1.6925,8.2418,-4.8589,0.7890,1
-5.1903,-0.3100,0.5918,0.4071,13.6526,1.5752,-0.3223,1.5056,7.6531,5.2181,3.2853,7.5391,2.6154,6.4782,10.0559,-1.0346,12.3841,-4.7771,4.4560,-0.1108,-6.1780,0.9575,0
-1.7423,2.5948,0.6901,1.4129,8.8070,0.9569,0.1591,10.8944,2.2852,-0.4576,1.0076,7.4261,19.9711,2.9810,7.6046,1.3112,9.7125,-6.1713,10.3804,7.0862,-5.1783,7.5066,1
5.7913,0.0010,1.4466,2.9292,4.6530,1.4591,0.2991,3.0091,-17.0323,1.5508,1.1438,-15.4197,9.2257,6.8653,4.9453,6.7043,-0.1814,3.4524,-1.5773,2.4364,25.7036,4.9522,0
12.2223,-0.1488,22.5161,1.6233,8.3623,1.1136,-1.2078,-2.2608,1.0691,10.1295,-0.1675,-0.7229,4.9041,2.3576,-9.0662,4.1839,-5.6631,12.7784,-9.4661,1.2060,2.0457,8.1210,0
11.5111,3.4119,0.4183,-2.1708,-15.7453,0.8257,0.7182,-4.1891,13.5987,-4.9943,0.9982,1.7088,1.6117,7.0669,5.5235,-9.4691,11.1913,5.3437,15.3356,2.1904,-2.7888,-3.6528,0
-2.5070,3.3196,2.4918,0.0328,1.7613,0.8493,0.7718,1.0747,14.1331,13.1264,-0.2023,14.7830,1.5713,7.7487,-4.4827,-3.1332,12.9823,-7.6199,24.9299,5.6039,5.3154,4.1985,1
-0.6249,2.0969,2.0658,0.4973,-0.6974,1.4676,0.2218,0.6932,18.8899,0.4028,2.4497,-10.9617,4.9499,6.6270,2.1214,4.2269,17.3300,-5.3448,0.0200,4.0942,11.5563,7.0652,1
-2.5643,-0.0442,19.6021,0.9344,11.3765,0.8493,-1.0357,2.1571,3.9902,11.1085,2.8316,9.9851,-0.1887,7.6518,9.1125,1.7613,-5.3572,0.5306,-14.5200,1.3572,-3.8189,2.4431,0
11.2797,3.4510,1.1386,3.9476,3.8280,1.4092,-0.1824,-16.3601,7.1640,-3.4842,-1.7340,1.9877,1.4540,6.3038,-3.7504,-7.9971,13.0016,0.5617,4.7558,3.5076,10.6177,4.7920,1
-1.1944,-0.9315,10.9375,-0.7758,22.0672,0.9812,0.4480,7.0545,2.7580,21.3763,3.7564,18.1216,-1.2030,6.0684,-2.3366,2.6759,9.5376,-2.2170,23.6147,3.1575,-12.4326,6.0197,0
12.3493,0.3509,-1.4135,1.1308,30.7500,1.0150,0.7417,-9.3709,-8.5844,4.5380,0.6112,-2.6237,0.6868,3.1445,6.3354,9.2622,10.5434,2.2829,-19.0959,4.3595,31.6408,4.6684,0
4.8425,3.8211,9.9512,2.2327,-4.1314,1.2693,0.3345,1.4270,-18.6772,10.2584,-0.6249,8.3668,0.6691,2.7509,-3.2743,-3.5452,24.5542,-0.8460,11.4482,7.6381,-21.7073,2.8951,1
3.1234,1.6561,6.9286,-1.9578,10.9918,1.7878,0.0026,9.7792,16.5626,2.8789,2.2399,4.5005,2.9564,5.9788,2.1991,-4.4732,8.6054,2.2825,-7.7682,1.4258,3.2612,4.3831,0
3.6874,3.4134,19.3835,3.1212,8.5800,0.7713,-0.9034,0.3297,-12.0202,20.8198,0.8727,4.4704,4.1776,2.5716,3.4144,1.3006,-10.1998,9.0777,-4.7049,4.6117,-8.2384,0.1977,1
5.2795,4.0049,0.5447,-0.1608,-0.3249,1.4065,2.1734,1.4768,8.3562,10.7636,1.5172,26.7676,2.4838,3.7592,7.1455,-0.7631,9.4395,3.2362,-6.9583,4.5672,-15.6392,8.2400,1
5.5162,-1.2883,-3.7458,1.4143,5.8571,0.7043,0.9553,-6.1233,-8.9969,24.7998,3.2353,12.7987,7.0035,10.5685,13.9833,-9.6916,3.5909,5.5397,-28.6832,-1.8845,-3.2310,-0.8968,0
